Time (s);Momen Horizontal (N.m);Momen Vertikal (N.m);Momen Torsional (N.m)
401;14607.61328125;25129668;-1389.18017578125
401.5;12915.21484375;25658776;-4830.50927734375
402;9898.34765625;22639984;-7215.67138671875
402.5;6103.96923828125;16680482;-8061.78125
403;2081.38061523438;8902483;-7263.4228515625
403.5;-1714.86865234375;676559;-5108.80322265625
404;-4938.41748046875;-6691370;-2192.92529296875
404.5;-7373.88525390625;-12226884;754.589538574219
405;-8912.921875;-15456320;3058.2509765625
405.5;-9511.7470703125;-16432720;4265.14404296875
406;-9195.474609375;-15638848;4242.724609375
406.5;-8010.32080078125;-13788928;3183.50122070313
407;-6059.13720703125;-11601290;1528.6123046875
407.5;-3499.10864257813;-9600860;-175.580688476563
408;-565.636840820313;-8008231;-1434.634765625
408.5;2427.82958984375;-6734761;-1937.41394042969
409;5118.92333984375;-5478683;-1628.91186523438
409.5;7130.263671875;-3881512;-707.2763671875
410;8146.8935546875;-1699811.75;456.869140625
410.5;7971.744140625;1080300.75;1435.67456054688
411;6590.888671875;4201810;1886.69287109375
411.5;4190.9873046875;7197625;1655.29467773438
412;1142.99584960938;9526572;822.753662109375
412.5;-2055.63842773438;10738086;-322.5419921875
413;-4867.5322265625;10623182;-1381.84204101563
413.5;-6827.3876953125;9291154;-1979.94750976563
414;-7613.57373046875;7153723;-1889.16857910156
414.5;-7135.25927734375;4808255.5;-1108.26440429688
415;-5517.203125;2858423;131.94775390625
415.5;-3088.486328125;1725793.75;1431.26342773438
416;-292.071380615234;1497013.375;2336.09619140625
416.5;2399.60888671875;1882891;2473.2314453125
417;4582.4951171875;2276925.5;1672.982421875
417.5;5989.291015625;1935159;36.6370849609375
418;6517.869140625;212486.375;-2060.50805664063
418.5;6228.44140625;-3199952;-4050.33666992188
419;5290.88623046875;-8103792;-5315.291015625
419.5;3915.138671875;-13759524;-5353.93701171875
420;2301.63818359375;-18988864;-3937.53515625
420.5;587.99169921875;-22419116;-1198.5791015625
421;-1145.17822265625;-22806072;2371.89453125
421.5;-2869.49169921875;-19361576;6018.4287109375
422;-4554.3466796875;-12001308;8898.6513671875
422.5;-6126.96484375;-1449118.25;10293.6865234375
423;-7432.6494140625;10841968;9799.9345703125
423.5;-8245.9658203125;22938060;7443.14599609375
424;-8276.265625;32790016;3678.5146484375
424.5;-7257.828125;38640792;-731.65087890625
425;-5028.560546875;39377584;-4909.8056640625
425.5;-1598.49658203125;34756500;-8077.75390625
426;2758.36767578125;25442408;-9714.896484375
426.5;7497.3564453125;12867298;-9634.84765625
427;11896.234375;-1063102.75;-7981.5537109375
427.5;15150.30859375;-14338926;-5164.8173828125
428;16547.81640625;-25209252;-1768.88977050781
428.5;15627.3916015625;-32463712;1556.17651367188
429;12279.2001953125;-35570936;4214.1435546875
429.5;6808.51123046875;-34672312;5784.23193359375
430;-109.78564453125;-30436008;6118.14453125
430.5;-7502.974609375;-23836160;5366.1123046875
431;-14287.7734375;-15918904;3930.44213867188
431.5;-19421.904296875;-7612371;2327.50903320313
432;-22088.31640625;379148.5;1023.39172363281
432.5;-21841.61328125;7581002;290.809143066406
433;-18672.236328125;13685874;140.877044677734
433.5;-13000.6982421875;18457916;344.399536132813
434;-5614.2119140625;21649124;541.378051757813
434.5;2499.79296875;22973588;381.79248046875
435;10263.76171875;22153180;-333.402465820313
435.5;16708.90234375;19019468;-1563.67395019531
436;21062.296875;13645894;-3021.04809570313
436.5;22844.1171875;6455125;-4244.88818359375
437;21902.13671875;-1743218;-4744.6787109375
437.5;18390.75;-9819586;-4168.24951171875
438;12753.6591796875;-16486228;-2440.86328125
438.5;5634.072265625;-20544468;172.224609375
439;-2166.0458984375;-21142852;3112.82275390625
439.5;-9777.810546875;-17997440;5675.93408203125
440;-16340.6982421875;-11499842;7211.89111328125
440.5;-21071.8203125;-2688651;7318.095703125
441;-23354.4765625;6934800;5953.0810546875
441.5;-22798.35546875;15688866;3441.86987304688
442;-19328.009765625;22056324;367.59912109375
442.5;-13204.90234375;24986692;-2590.90625
443;-5065.23193359375;24102920;-4834.92333984375
443.5;4109.7548828125;19752108;-5967.751953125
444;13136.2109375;12894918;-5857.22265625
444.5;20731.546875;4863812;-4638.0615234375
445;25727.064453125;-2954713;-2669.9775390625
445.5;27269.14453125;-9423862;-465.569488525391
446;24980.40625;-13878266;1414.29333496094
446.5;19055.142578125;-16212984;2492.09741210938
447;10253.955078125;-16818670;2505.72412109375
447.5;-194.596923828125;-16390128;1497.98352050781
448;-10755.796875;-15672716;-178.407958984375
448.5;-19858.51953125;-15210112;-1958.80639648438
449;-26146.48046875;-15174002;-3235.42797851563
449.5;-28690.3046875;-15314598;-3545.11474609375
450;-27162.00390625;-15048142;-2703.6611328125
450.5;-21858.62109375;-13653944;-851.755859375
451;-13659.15625;-10523584;1587.16845703125
451.5;-3852.88720703125;-5387254.5;4016.26123046875
452;6074.734375;1538785.75;5814.89111328125
452.5;14694.0078125;9538566;6484.74365234375
453;20857.46875;17514080;5784.37744140625
453.5;23851.083984375;24219532;3803.43872070313
454;23489.38671875;28535360;968.275390625
454.5;20066.81640625;29727332;-2055.21411132813
455;14304.2958984375;27620716;-4533.8896484375
455.5;7153.82568359375;22637508;-5875.23974609375
456;-344.56884765625;15699024;-5798.076171875
456.5;-7227.1416015625;8013055;-4408.35693359375
457;-12698.8828125;801605.25;-2158.72045898438
457.5;-16226.9921875;-4959284;299.96240234375
458;-17543.572265625;-8723978;2310.1494140625
458.5;-16645.70703125;-10445932;3390.3896484375
459;-13760.466796875;-10513414;3349.61938476563
459.5;-9301.2578125;-9590620;2315.35083007813
460;-3807.470703125;-8394042;665.909423828125
460.5;2074.50805664063;-7493910;-1087.25817871094
461;7654.083984375;-7173279;-2449.57666015625
461.5;12261.53125;-7392325;-3075.99926757813
462;15299.8232421875;-7856683;-2854.5205078125
462.5;16322.3046875;-8162889;-1927.81677246094
463;15125.953125;-7967614;-639.365600585938
463.5;11783.607421875;-7128034;572.76708984375
464;6682.4326171875;-5768744.5;1315.92456054688
464.5;487.435424804688;-4245112;1366.70825195313
465;-5927.00244140625;-3026218.25;745.196533203125
465.5;-11609.3662109375;-2521773.25;-292.252197265625
466;-15702.4248046875;-2919609.25;-1334.16064453125
466.5;-17553.7109375;-4073483.75;-1949.5244140625
467;-16870.73046875;-5502909.5;-1823.29296875
467.5;-13766.5615234375;-6487322;-859.43310546875
468;-8745.41015625;-6264954;782.80908203125
468.5;-2618.81005859375;-4261143;2717.91943359375
469;3638.73950195313;-292192.75;4424.6953125
469.5;9075.96484375;5314020.5;5375.60205078125
470;12917.646484375;11724986;5182.462890625
470.5;14698.6494140625;17752104;3722.1171875
471;14339.9677734375;22110276;1207.09301757813
471.5;12117.2412109375;23721740;-1832.43139648438
472;8572.958984375;22003256;-4666.75
472.5;4403.37939453125;17046998;-6553.3427734375
473;282.846801757813;9654879;-6944.9228515625
473.5;-3253.17236328125;1200280.5;-5648.7646484375
474;-5873.69921875;-6655952;-2889.09326171875
474.5;-7484.7119140625;-12323106;738.68603515625
475;-8178.74072265625;-14645374;4411.9521484375
475.5;-8149.4658203125;-13169880;7275.96240234375
476;-7606.30224609375;-8261756;8646.638671875
476.5;-6699.0810546875;-1036606.5;8171.6748046875
477;-5484.5615234375;6876176;5914.72314453125
477.5;-3920.49682617188;13685236;2336.03125
478;-1919.81201171875;17819920;-1824.65625
478.5;565.87841796875;18248404;-5724.298828125
479;3479.6376953125;14679094;-8615.36328125
479.5;6583.72021484375;7585850;-10001.529296875
480;9484.5654296875;-1923511.5;-9720.4091796875
480.5;11667.58203125;-12361438;-7947.19482421875
481;12630.8564453125;-22171428;-5119.6806640625
481.5;11990.4765625;-30008820;-1828.3720703125
482;9581.373046875;-34946780;1317.3017578125
482.5;5545.1484375;-36558840;3821.921875
483;299.9990234375;-34889568;5400.041015625
483.5;-5464.09716796875;-30330032;6019.8896484375
484;-10950.6005859375;-23465676;5879.9267578125
484.5;-15349.2041015625;-14927936;5318.560546875
485;-17993.1953125;-5310567.5;4687.6474609375
485.5;-18464.271484375;4848706;4228.2744140625
486;-16668.99609375;15030216;3992.93359375
486.5;-12842.2236328125;24660156;3836.78564453125
487;-7486.79443359375;33050864;3481.98706054688
487.5;-1281.6796875;39409912;2632.51245117188
488;5053.10791015625;42911640;1103.353515625
488.5;10784.552734375;42846136;-1075.279296875
489;15352.9755859375;38806140;-3619.55712890625
489.5;18343.97265625;30858176;-6027.2646484375
490;19504.68359375;19659986;-7700.259765625
490.5;18746.375;6441978;-8106.26416015625
491;16124.8984375;-7123340;-6956.73046875
491.5;11837.2734375;-19188084;-4326.32373046875
492;6201.005859375;-28056712;-684.154052734375
492.5;-304.199951171875;-32516708;3194.99560546875
493;-7089.1767578125;-32092680;6420.99267578125
493.5;-13444.2978515625;-27149580;8226.89453125
494;-18600.0390625;-18832856;8191.3798828125
494.5;-21824.87890625;-8829393;6354.595703125
495;-22507.109375;976186.25;3202.56616210938
495.5;-20308.505859375;8889180;-480.942138671875
496;-15258.62109375;13732582;-3841.13598632813
496.5;-7818.23193359375;15050456;-6171.23046875
497;1118.90551757813;13140296;-7066.97314453125
497.5;10338.3720703125;8907956;-6482.501953125
498;18455.279296875;3600497;-4702.6748046875
498.5;24166.4140625;-1523977.875;-2247.86376953125
499;26475.484375;-5493880;244.666870117188
499.5;24887.203125;-7828128;2165.876953125
500;19534.091796875;-8581768;3073.76953125
500.5;11166.673828125;-8252892;2804.154296875
501;1042.57861328125;-7571070;1523.060546875
501.5;-9275.748046875;-7240540;-316.414916992188
502;-18179.291015625;-7703462;-2107.30249023438
502.5;-24299.328125;-8991199;-3269.02099609375
503;-26730.671875;-10716074;-3414.91259765625
503.5;-25179.9453125;-12170196;-2454.5673828125
504;-19994.009765625;-12542156;-599.22021484375
504.5;-12071.7177734375;-11153824;1710.23486328125
505;-2705.86059570313;-7668483;3923.9814453125
505.5;6650.75830078125;-2215589.5;5516.8681640625
506;14637.005859375;4613696;6104.7744140625
506.5;20174.390625;11887544;5537.8916015625
507;22617.79296875;18538400;3941.93432617188
507.5;21816.08203125;23600420;1698.92834472656
508;18093.701171875;26420696;-645.52099609375
508.5;12130.568359375;26771480;-2532.15673828125
509;4852.3310546875;24862048;-3548.046875
509.5;-2720.06689453125;21235900;-3550.4609375
510;-9624.71484375;16597700;-2702.78125
510.5;-15039.3330078125;11611822;-1410.2626953125
511;-18350.580078125;6745516;-183.1376953125
511.5;-19205.83203125;2191243;531.8955078125
512;-17522.81640625;-2109628;491.63037109375
512.5;-13498.115234375;-6351113;-276.00927734375
513;-7593.361328125;-10703886;-1483.54858398438
513.5;-508.032653808594;-15153434;-2677.81298828125
514;6874.404296875;-19412904;-3376.39794921875
514.5;13562.958984375;-22927264;-3217.67749023438
515;18594.609375;-24987100;-2081.70141601563
515.5;21142.15234375;-24919576;-149.7177734375
516;20686.09765625;-22309032;2121.96826171875
516.5;17102.072265625;-17177524;4115.4287109375
517;10748.9384765625;-10064919;5231.3408203125
517.5;2454.07373046875;-1988647;5084.005859375
518;-6578.0751953125;5739310;3637.49365234375
518.5;-14955.8076171875;11780904;1233.64624023438
519;-21300.1015625;15071296;-1505.74865722656
519.5;-24517.380859375;15070736;-3866.474609375
520;-23977;11905176;-5248.466796875
520.5;-19678.4296875;6360190;-5321.953125
521;-12250.048828125;-289439.625;-4084.4033203125
521.5;-2860.0361328125;-6552617;-1830.64013671875
522;6986.498046875;-11054974;936.57568359375
522.5;15703.126953125;-12839082;3616.7724609375
523;21907.1953125;-11561910;5627.05908203125
523.5;24663.1171875;-7547415;6516.9228515625
524;23604.90234375;-1681743.5;6078.25341796875
524.5;19012.462890625;4822683;4419.00048828125
525;11724.521484375;10728314;1965.35278320313
525.5;2970.99072265625;15056984;-628.766723632813
526;-5860.04296875;17305840;-2662.1904296875
526.5;-13461.1826171875;17512848;-3591.74462890625
527;-18826.263671875;16191950;-3200.63989257813
527.5;-21374.4453125;14137364;-1658.47387695313
528;-20990.57421875;12165950;538.1650390625
528.5;-17981.75;10862818;2716.4306640625
529;-12965.517578125;10409206;4216.3193359375
529.5;-6723.81689453125;10528139;4565.123046875
530;-66.1405029296875;10572225;3590.484375
530.5;6270.86328125;9718097;1457.97314453125
531;11693.37890625;7222389;-1372.8505859375
531.5;15771.6787109375;2661471.5;-4260.45556640625
532;18216.974609375;-3908338.5;-6535.529296875
532.5;18872.69140625;-11915166;-7666.4482421875
533;17692.02734375;-20370104;-7392.29833984375
533.5;14736.517578125;-28072488;-5789.31201171875
534;10218.4794921875;-33865444;-3249.390625
534.5;4485.376953125;-36880720;-373.6025390625
535;-1919.26513671875;-36709320;2198.2275390625
535.5;-8321.654296875;-33446272;3961.765625
536;-13957.791015625;-27628104;4687.1181640625
536.5;-18094.48046875;-20075640;4440.6806640625
537;-20131.044921875;-11682741;3567.2451171875
537.5;-19708.443359375;-3232608;2535.46240234375
538;-16820.69140625;4729268;1778.01708984375
538.5;-11830.078125;11925218;1551.97631835938
539;-5430.080078125;18282384;1864.15356445313
539.5;1464.71228027344;23810420;2482.35400390625
540;7855.6416015625;28464392;3019.45385742188
540.5;12866.646484375;32040296;3068.18212890625
541;15853.857421875;34154360;2344.75610351563
541.5;16547.00390625;34313480;796.53564453125
542;15051.466796875;32062520;-1349.78955078125
542.5;11795.2470703125;27174600;-3628.8359375
543;7452.58642578125;19817144;-5456.666015625
543.5;2722.47900390625;10639193;-6296.31494140625
544;-1727.14440917969;740143.5;-5822.1728515625
544.5;-5422.693359375;-8494850;-4030.86157226563
545;-8125.025390625;-15657440;-1265.36059570313
545.5;-9790.6708984375;-19630824;1856.85888671875
546;-10531.3681640625;-19862864;4587.650390625
546.5;-10497.8271484375;-16546520;6232.93603515625
547;-9801.1689453125;-10620692;6324.11474609375
547.5;-8458.556640625;-3608509;4743.51220703125
548;-6415.76953125;2698498;1762.86279296875
548.5;-3564.33251953125;6628716;-2007.97900390625
549;124.115859985352;7013480;-5757.1865234375
549.5;4523.65185546875;3463577;-8653.259765625
550;9258.6171875;-3530043.75;-10027.12109375
550.5;13734.4365234375;-12677857;-9516.9296875
551;17194.15625;-22167736;-7145.6787109375
551.5;18853.44921875;-30042632;-3326.3603515625
552;18095.7109375;-34608500;1215.5673828125
552.5;14630.2919921875;-34775496;5586.7314453125
553;8611.083984375;-30264744;8925.529296875
553.5;670.685363769531;-21627724;10608.802734375
554;-8160.697265625;-10097770;10413.6171875
554.5;-16579.265625;2680121;8569.59765625
555;-23250.779296875;14982600;5681.4541015625
555.5;-27034.84765625;25316480;2531.3720703125
556;-27207.40625;32642268;-163.040100097656
556.5;-23588.01953125;36468624;-1946.9345703125
557;-16607.11328125;36824040;-2719.66650390625
557.5;-7221.1298828125;34130220;-2697.21020507813
558;3242.69287109375;29026756;-2275.67041015625
558.5;13307.064453125;22204776;-1860.9775390625
559;21579.07421875;14301464;-1724.43994140625
559.5;26958.23828125;5856984.5;-1920.89807128906
560;28807.626953125;-2643638;-2292.9501953125
560.5;26978.53515625;-10701992;-2540.236328125
561;21824.68359375;-17741392;-2338.72827148438
561.5;14086.025390625;-23086400;-1468.96228027344
562;4767.005859375;-26028068;88.0537109375
562.5;-5020.89453125;-25950612;2113.66455078125
563;-14173.376953125;-22512320;4192.35498046875
563.5;-21692.369140625;-15814910;5821.47998046875
564;-26784.78515625;-6504892;6547.4453125
564.5;-28881.54296875;4229097;6092.7158203125
565;-27683.32421875;14797434;4428.0849609375
565.5;-23196.01953125;23463568;1779.39453125
566;-15759.7783203125;28671376;-1424.86328125
566.5;-6038.3857421875;29362304;-4637.287109375
567;4981.69384765625;25218396;-7287.9287109375
567.5;16009.326171875;16762632;-8874.05078125
568;25635.796875;5279297;-9044.0771484375
568.5;32463.41796875;-7422469;-7677.171875
569;35344.1875;-19354632;-4948.78955078125
569.5;33613.609375;-28740808;-1343.93701171875
570;27212.71484375;-34335600;2403.39013671875
570.5;16820.10546875;-35634084;5479.1337890625
571;3726.61596679688;-32902060;7209.578125
571.5;-10251.232421875;-27041096;7277.7490234375
572;-23074.34765625;-19327360;5833.1083984375
572.5;-32808.0859375;-11088633;3445.52514648438
573;-37927.953125;-3415549.25;915.676513671875
573.5;-37620.8359375;3041314;-989.50048828125
574;-31928.275390625;8130722;-1767.05493164063
574.5;-21752.962890625;12120526;-1310.04638671875
575;-8711.326171875;15504362;98.14453125
575.5;5159.39599609375;18755048;1896.30041503906
576;17726.478515625;22119724;3412.99853515625
576.5;27140.884765625;25475276;4054.333984375
577;32136.1875;28326968;3462.0849609375
577.5;32218.6171875;29928136;1619.265625
578;27652.04296875;29485952;-1126.29931640625
578.5;19448.0859375;26413904;-4141.900390625
579;9060.884765625;20536574;-6679.1953125
579.5;-1829.05200195313;12206690;-8094.01953125
580;-11644.3076171875;2288246.25;-8039.11376953125
580.5;-19114.62109375;-7996790;-6559.396484375
581;-23440.296875;-17303744;-4067.02514648438
581.5;-24341.6328125;-24449836;-1197.89538574219
582;-22018.494140625;-28653612;1380.08459472656
582.5;-17022.791015625;-29673420;3143.36450195313
583;-10181.59375;-27826736;3825.97802734375
583.5;-2401.32177734375;-23866416;3449.61474609375
584;5393.974609375;-18775580;2285.61059570313
584.5;12355.2470703125;-13513046;760.937744140625
585;17749.36328125;-8802495;-651.37646484375
585.5;21009.3984375;-5002739;-1547.31396484375
586;21756.8203125;-2089824.25;-1690.30810546875
586.5;19848.638671875;245756.5;-1065.43408203125
587;15409.4140625;2433285.5;115.992919921875
587.5;8865.37890625;4826140;1480.41125488281
588;940.845825195313;7556123;2600.87841796875
588.5;-7393.46875;10468868;3127.955078125
589;-15018.66015625;13155748;2899.21166992188
589.5;-20827.275390625;15083684;1986.22192382813
590;-23893.95703125;15769912;669.324645996094
590.5;-23653.212890625;14956938;-658.856811523438
591;-20035.267578125;12717750;-1612.55249023438
591.5;-13504.6796875;9477300;-1929.30139160156
592;-5029.55078125;5913682;-1541.08435058594
592.5;4077.12353515625;2776368.5;-590.941772460938
593;12386.05078125;682094.5;599.546142578125
593.5;18597.83203125;-93144;1614.39770507813
594;21794.67578125;301751;2047.330078125
594.5;21595.3046875;1298154.625;1629.05688476563
595;18226.685546875;2056364.5;327.872802734375
595.5;12454.41796875;1696722.75;-1600.99951171875
596;5416.31103515625;-428476.5;-3659.70629882813
596.5;-1622.24731445313;-4507534.5;-5235.1240234375
597;-7521.0625;-10148514;-5779.58544921875
597.5;-11474.306640625;-16406012;-4978.1630859375
598;-13145.3642578125;-21956716;-2852.75122070313
598.5;-12662.873046875;-25393224;236.5322265625
599;-10539.5498046875;-25559532;3674.9658203125
599.5;-7511.46142578125;-21849940;6734.5078125
600;-4322.13671875;-14398172;8738.482421875
